date,equity,cash,mtm_pnl,n_open,drawdown,dd_scale,open_pairs
2021-11-30,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-01,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-02,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-03,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-06,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-07,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-08,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-09,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-10,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-13,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-14,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-15,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-16,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-17,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-20,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-21,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-22,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-23,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-27,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-28,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-29,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-30,91948.98,91948.98,0.0,0,12.062,0.0,
2021-12-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-01-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-02-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-30,91948.98,91948.98,0.0,0,12.062,0.0,
2022-03-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-04-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-05-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-06-30,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-07-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-30,91948.98,91948.98,0.0,0,12.062,0.0,
2022-08-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-09-30,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-24,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-26,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-10-31,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-03,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-04,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-10,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-11,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-17,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-18,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-25,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-11-30,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-01,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-02,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-05,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-06,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-07,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-08,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-09,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-12,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-13,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-14,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-15,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-16,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-19,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-20,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-21,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-22,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-23,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-27,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-28,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-29,91948.98,91948.98,0.0,0,12.062,0.0,
2022-12-30,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-03,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-04,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-05,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-06,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-09,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-10,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-11,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-12,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-13,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-17,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-18,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-19,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-20,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-23,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-24,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-25,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-26,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-27,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-30,91948.98,91948.98,0.0,0,12.062,0.0,
2023-01-31,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-01,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-02,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-03,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-06,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-07,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-08,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-09,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-10,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-13,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-14,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-15,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-16,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-17,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-21,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-22,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-23,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-24,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-27,91948.98,91948.98,0.0,0,12.062,0.0,
2023-02-28,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-01,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-02,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-03,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-06,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-07,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-08,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-09,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-10,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-13,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-14,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-15,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-16,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-17,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-20,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-21,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-22,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-23,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-24,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-27,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-28,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-29,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-30,91948.98,91948.98,0.0,0,12.062,0.0,
2023-03-31,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-03,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-04,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-05,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-06,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-10,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-11,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-12,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-13,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-14,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-17,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-18,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-19,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-20,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-21,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-24,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-25,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-26,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-27,91948.98,91948.98,0.0,0,12.062,0.0,
2023-04-28,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-01,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-02,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-03,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-04,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-05,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-08,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-09,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-10,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-11,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-12,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-15,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-16,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-17,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-18,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-19,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-22,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-23,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-24,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-25,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-26,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-30,91948.98,91948.98,0.0,0,12.062,0.0,
2023-05-31,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-01,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-02,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-05,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-06,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-07,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-08,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-09,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-12,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-13,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-14,91948.98,91948.98,0.0,0,12.062,0.0,
2023-06-15,91948.98,91948.98,0.0,0,12.062,0.0,
